,Treatment,Rep,OD,Acetate,Butyrate,Lactate,Succinate,ER,FP,AC,HB,CC,RI,DP,BH,CA,PC,DL,CG,BF,EL,CH,BO,BT,BU,BV,BC,BY,PJ,DF,BL,BP,BA,BA Fraction,CA Fraction,BT Fraction,BU Fraction,PC Fraction,AC Fraction,BH Fraction,CC Fraction,CG Fraction,ER Fraction,DP Fraction,EL Fraction,BY Fraction,BF Fraction,CD Fraction,RI Fraction,BP Fraction,BV Fraction,CH Fraction,DF Fraction,CS Fraction,PJ Fraction,FP Fraction,EH Fraction,EC Fraction,BC Fraction,HB Fraction,BO Fraction,DL Fraction,BL Fraction,B.cereus Fraction,Total,Unclassified,Contamination?,Experiment No.,Sequenced,Peak30,Peak32,Peak35,Peak41,pH
1493,PC-PJ-BV-BO-BU-BL-BA-CA-EL-FP-ER-RI-CC-DF,0.0,1.9505,40.0516,6.9409,34.5333,20.6402,1.0,1.0,0.0,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.15865800865800864,0.005627705627705628,0.00010822510822510824,0.05725108225108225,0.041558441558441565,0.0,0.0,0.2352813852813853,0.00010822510822510824,0.03701298701298701,0.00010822510822510824,0.02002164502164502,0.0,0.0,0.0,0.014285714285714284,0.00010822510822510824,0.031060606060606063,0.0,0.054653679653679656,0.0,0.039718614718614716,0.0010822510822510825,,0.0,0.00010822510822510824,0.0,0.29123376623376623,0.0,0.012012987012987014,0.0,9373.0,133.0,No,12.0,MiSeqOSV014,0.0,57.9591,16.0013,14.4781,4.440455678999999
1494,PC-PJ-BV-BO-BU-BA-BP-CA-EL-FP-ER-RI-CC-DF,0.0,2.7415000000000003,45.5359,4.2288,53.243,19.8816,1.0,1.0,0.0,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.18881518755718207,0.003316559926806953,0.0,0.06038426349496798,0.011436413540713631,0.0,0.00011436413540713633,0.1785224153705398,0.00011436413540713633,0.016697163769441904,0.0,0.00777676120768527,0.0,0.0,0.0,0.010407136322049405,0.12248398902104303,0.03705397987191217,0.0,0.06621683440073194,0.0,0.026532479414455627,0.0004574565416285453,,0.0,0.0,0.0,0.26955626715462033,0.00011436413540713633,0.0,0.0,8865.0,121.0,No,12.0,MiSeqOSV014,0.0,91.0474,28.2242,12.1437,4.724688124
1495,PC-BV-BO-BU-EL-FP-BH-ER-RI-CC-DF,0.0,2.2595,30.7767,11.3465,30.694000000000006,35.8514,1.0,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0005665080444142307,0.0,0.00011330160888284614,0.026172671651937457,0.03704962610469069,0.0,0.0014729209154769995,0.3649444822116474,0.0,0.05041921595286653,0.00022660321776569228,0.013596193065941536,0.0,0.0,0.0,0.01733514615907546,0.0,0.0483797869929753,0.0,0.07217312485837299,0.0,0.00011330160888284614,0.0003399048266485384,,0.0,0.00011330160888284614,0.0,0.3661907999093587,0.0003399048266485384,0.00045320643553138455,0.0,8947.0,121.0,No,12.0,MiSeqOSV014,0.0,53.9648,18.2851,30.4286,5.53620678
1496,PC-PJ-BV-BF-BT-BC-BU-DP-BA-BP-CA-FP-BH-CG-ER-RI-CC-DL-DF,0.0,2.1675,48.4504,1.5491,51.5835,15.7678,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.05500778412039439,0.0005189413596263622,0.211555094274347,0.022314478463933567,0.01072478809894482,0.0,0.0001729804532087874,0.12333506313786542,0.02144957619788964,0.0044974917834284716,0.006227296315516347,0.0003459609064175748,0.0,0.126102750389206,0.0,0.0013838436256702993,0.06088911952949318,0.007092198581560284,0.0001729804532087874,0.04739664417920775,0.0,0.022141498010724788,0.0003459609064175748,,0.0,0.23940494724096176,0.0,0.0,0.03822868015914202,0.0006919218128351496,0.0,5795.0,14.0,No,12.0,MiSeqOSV014,0.0,28.5979,32.3012,20.1239,4.0
1497,PJ-BO-BL-BA-BP-CA-FP-CH-ER-RI-CC-DL,0.0,2.0555000000000003,54.8233,1.9065,55.4243,7.838999999999999,1.0,1.0,0.0,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.15037433155080213,0.000427807486631016,0.000106951871657754,0.0003208556149732621,0.0,0.0,0.0,0.13176470588235295,0.0,0.01647058823529412,0.000106951871657754,0.000427807486631016,0.0,0.0,0.0,0.0037433155080213907,0.12320855614973265,0.000106951871657754,0.039786096256684486,0.0,0.0,0.03946524064171123,0.000427807486631016,,0.0,0.0,0.0,0.3655614973262032,0.11219251336898396,0.01550802139037433,0.0,9477.0,127.0,No,12.0,MiSeqOSV014,0.0,55.8395,32.6772,17.5923,4.0
1498,BV-BF-BT-BC-BY-DP-BA-BP-CA-FP-BH-ER-RI-CC-DL-DF,0.0,2.0235,47.3663,0.6567,50.4475,15.3238,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.07450759707371975,0.00022509848058525604,0.2339898705683737,0.00022509848058525604,0.0,0.00011254924029262802,0.0009003939223410242,0.09825548677546428,0.0,0.004164321890827237,0.012267867191896457,0.00022509848058525604,0.08216094541361846,0.11738885762521105,0.0,0.002250984805852561,0.07799662352279123,0.006865503657850309,0.0,0.032301631963984244,0.0,0.00022509848058525604,0.00033764772087788413,,0.0,0.22296004501969613,0.0,0.0,0.03241418120427686,0.00022509848058525604,0.0,8953.0,68.0,No,12.0,MiSeqOSV014,4.1649,30.7603,33.2853,20.4648,4.0
1499,BL-BA-BP-CA-FP-CH-BH-ER-RI-CC-DF,0.0,1.8615,56.2856,9.419,50.6629,0.0,1.0,1.0,0.0,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.18473032442943405,0.002251560740968171,0.0,0.0002046873400880156,0.00010234367004400778,0.0,0.003274997441408249,0.4794800941561764,0.0,0.02640466687135401,0.0,0.00010234367004400778,0.0,0.00010234367004400778,0.0,0.012690615085456963,0.11503428512946474,0.00010234367004400778,0.04564527683962747,0.07941868795415004,0.0,0.0,0.00010234367004400778,,0.0,0.0,0.0,0.00010234367004400778,0.00030703101013202335,0.0499437109814758,0.0,9845.0,74.0,No,12.0,MiSeqOSV014,0.0,49.0869,15.9494,11.874,4.0
1500,PC-BV-BF-BT-BC-BU-BA-CA-FP-ER-RI-CC-DL-DF,0.0,1.8485,39.2453,1.6469,44.155,17.9874,1.0,1.0,0.0,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.10705260739719734,0.0009189065012634962,0.2437399494601425,0.015047093958189752,0.01722949689869056,0.0,0.0,0.06891798759476224,0.0,0.016080863772111192,0.00011486331265793706,0.00022972662531587406,0.0,0.12393751435791407,0.0,0.004364805881001608,0.00011486331265793706,0.01562141052147944,0.0,0.05283712382265104,0.0,0.0,0.0009189065012634962,,0.0,0.24534803583735354,0.0,0.00022972662531587406,0.08729611762003216,0.0,0.0,8743.0,37.0,No,12.0,MiSeqOSV014,0.0,6.405,24.9292,16.3462,4.0
1501,BV-BF-BT-BC-BU-DP-BA-CA-EL-FP-CH-ER-RI-CC-DL,0.0,1.8495,36.7657,2.443,44.9584,22.6199,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03985637342908438,0.0033512866546977858,0.2593656493117893,0.04093357271095153,0.00023937761819269897,0.0,0.0,0.13453022142429685,0.00011968880909634949,0.0062238180730101724,0.008737283064033513,0.008378216636744464,0.0,0.10652304009575103,0.0,0.0005984440454817472,0.0,0.01172950329144225,0.03447037701974865,0.0,0.0,0.0,0.0005984440454817472,,0.0,0.2570915619389587,0.0,0.00011968880909634949,0.08713345302214243,0.0,0.0,8422.0,67.0,No,12.0,MiSeqOSV014,0.0,49.3898,35.3069,25.367,3.567071694
1502,PC-BU-BL-CA-EL-FP-CG-ER-RI-CC-DF,0.0,2.3985000000000003,36.6905,15.1,49.7866,8.5463,1.0,1.0,0.0,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.00020688941760628942,0.0932036826316334,0.0,0.11203061963380573,0.01117202855073963,0.00010344470880314471,0.0,0.4732595427743871,0.07385952208544533,0.0774800868935554,0.0,0.0040343436433226436,0.0,0.0,0.0,0.04220544119168305,0.0,0.0,0.0,0.09930692045101892,0.0,0.0,0.00031033412640943414,,0.0,0.00010344470880314471,0.0,0.0,0.00010344470880314471,0.012620254473983657,0.0,9738.0,71.0,No,12.0,MiSeqOSV014,0.0,61.3837,24.1622,5.9524,5.159495274
1503,PC-PJ-BO-BC-BU-EL-FP-CG-ER-RI-CC-DL,0.0,2.6345,36.9874,11.4881,38.7132,26.1338,1.0,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00032548551589454267,0.0,0.00010849517196484756,0.056634479765650426,0.02397743300423132,0.0,0.0,0.1845502875122057,0.027666268851036128,0.07431919279592059,0.0,0.007377671693609635,0.0,0.0,0.0,0.006943691005750244,0.0,0.00010849517196484756,0.0,0.0,0.0,0.026038841271563414,0.0004339806878593903,,0.0,0.29803623738743623,0.0,0.14299663664966908,0.15048280351524354,0.0,0.0,9525.0,308.0,No,12.0,MiSeqOSV014,0.0,91.98,17.764,32.8859,4.440455678999999
1504,PC-PJ-BV-BU-BP-CA-FP-CG-ER-RI-CC-DF,0.0,2.8765,43.8141,7.7588,38.9535,21.3611,1.0,1.0,0.0,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0006434316353887402,0.0,0.09361930294906166,0.018873994638069703,0.0,0.00021447721179624664,0.3568900804289544,0.050723860589812333,0.02348525469168901,0.0,0.0,0.0,0.0,0.0,0.005683646112600536,0.2628418230563003,0.04396782841823056,0.0,0.10048257372654157,0.0,0.04193029490616622,0.00021447721179624664,,0.0,0.0,0.0,0.00010723860589812332,0.00021447721179624664,0.00010723860589812332,0.0,9367.0,42.0,No,12.0,MiSeqOSV014,0.0,13.4156,18.5512,7.501,4.0
1505,PC-PJ-BO-DP-BA-BP-CA-FP-BH-ER-RI-CC-DL,0.0,2.0785,50.9525,0.7522,52.5627,7.9726,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.19464973456854376,0.0005204538357447693,0.0,0.00010409076714895389,0.01634225044238576,0.0,0.0008327261371916312,0.14562298324138648,0.0,0.006037264494639326,0.017070885812428438,0.00020818153429790777,0.0,0.0,0.0,0.006349536796086187,0.11054439471218903,0.0,0.0,0.0,0.0,0.05933173727490371,0.00031227230144686166,,0.0,0.00010409076714895389,0.0,0.3878421983970022,0.054127198917456015,0.0,0.0,9744.0,137.0,No,12.0,MiSeqOSV014,0.0,47.2176,35.2197,14.595,4.0
1506,PC-PJ-BO-BU-DP-BP-CA-EL-FP-BH-ER-RI-CC,0.0,2.6565,43.5112,4.0458,44.0049,19.9296,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.001722158438576349,0.0,0.048507462686567165,0.014494833524684269,0.0,0.0007175660160734787,0.2316303099885189,0.0002870264064293915,0.005597014925373134,0.017365097588978185,0.006458094144661309,0.0,0.0,0.0,0.015212399540757747,0.18039609644087254,0.0,0.0,0.00014351320321469576,0.0,0.06242824339839265,0.0002870264064293915,,0.0,0.00014351320321469576,0.0,0.41389207807118256,0.0002870264064293915,0.0004305396096440872,0.0,7028.0,60.0,No,12.0,MiSeqOSV014,4.8619,88.359,41.0145,41.1035,5.605803217
1507,DP-BL-BA-CA-EL-FP-BH-ER-RI-CC-DF,0.0,1.6585,47.824,2.2673,44.7521,0.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.4915125959563196,0.005730349226943454,0.0,0.00021623959346956428,0.0,0.0,0.0012974375608173856,0.36479619418315495,0.0,0.00043247918693912856,0.060114606984538875,0.006379068007352146,0.0,0.0,0.0,0.052005622229430205,0.0,0.0,0.0,0.007892745161639096,0.0,0.0,0.0006487187804086928,,0.0,0.00010811979673478214,0.0,0.00010811979673478214,0.00021623959346956428,0.008541463942047791,0.0,9262.0,13.0,No,12.0,MiSeqOSV014,0.0,52.4943,39.5998,3.1292,3.967535821
1508,PJ-BF-BO-BT-BY-BA-FP-BH-ER-RI-CC-DF,0.0,1.7465,34.9162,3.3367,39.1815,17.8921,1.0,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.16664637857577602,0.0,0.2681679853925746,0.0,0.0,0.0,0.0015824710894704807,0.08070602556299453,0.0,0.024345709068776627,0.0,0.0,0.10858186244674377,0.11430310407790628,0.0,0.006329884357881923,0.0,0.0,0.0,0.07328058429701766,0.0,0.01582471089470481,0.0014607425441265974,,0.0,0.0,0.0,0.1386488131466829,0.00012172854534388313,0.0,0.0,8320.0,105.0,No,12.0,MiSeqOSV014,0.0,10.4019,29.536,27.8757,3.967535821
1509,PC-PJ-BU-BA-EL-FP-CH-CG-ER-RI-CC-DF,0.0,2.2555000000000005,46.3677,12.9986,42.2761,15.039,1.0,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.18453865336658354,0.00018472337674332688,0.0,0.12921400203195715,0.056987161725316336,0.0,0.0,0.3038699547427727,0.03482035651611712,0.1030756442227764,0.0,0.011729934423201256,9.236168837166344e-05,0.0,0.0,0.017179274037129398,0.0,0.0,0.07361226563221576,0.05846494873926295,0.0,0.02493765586034913,0.0011083402604599613,,0.0,0.0,0.0,9.236168837166344e-05,9.236168837166344e-05,0.0,0.0,10909.0,82.0,No,12.0,MiSeqOSV014,0.0,71.57600000000002,24.2905,15.7989,5.168036815
1510,PC-BL-BA-CA-FP-CH-BH-ER-RI-CC-DF,0.0,1.9515,48.9484,3.9025,50.6479,2.229,1.0,1.0,0.0,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.4589591337757597,0.001659098847362906,0.0,0.00026196297589940623,0.04575619979042962,0.0,0.0020083828152287807,0.24118057981138666,0.0,0.033531260915124005,0.0,0.0,0.0,0.0,0.0,0.0071603213412504375,0.0,8.732099196646872e-05,0.10041914076143904,0.07116660845267203,0.0,0.00017464198393293747,0.001047851903597625,,0.0,0.0,0.0,0.00017464198393293747,0.00017464198393293747,0.03623821166608453,0.0,11527.0,75.0,No,12.0,MiSeqOSV014,0.0,61.2263,27.6934,11.5609,4.0
1511,PC-PJ-BV-BU-DP-BL-BA-BP-CA-FP-CH-BH-CG-ER-RI-CC-DF,0.0,2.1155,53.6034,2.1898,52.2576,12.1736,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.2710237238068864,0.0013846579894765993,0.0,0.10237238068863658,0.028985507246376805,0.0,0.0010154158589495061,0.20317548232253305,0.03332410228007016,0.007384842610541863,0.01569279054740146,0.0,0.0,0.0,0.0,0.007292532077910091,0.1427120834487215,0.03397027600849257,0.04550909258746423,0.05224776146958368,0.0,0.04144742915166622,0.0011077263915812794,,0.0,0.0,0.0,9.231053263177328e-05,0.0,0.011261884981076341,0.0,10992.0,159.0,No,12.0,MiSeqOSV014,0.0,49.9281,38.5355,10.6181,4.212151829
1512,PJ-BV-BU-DP-BA-BP-FP-CH-ER-RI-CC-DF,0.0,2.0185,50.6053,1.5593,52.5192,11.1415,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.30965426034385035,0.0,0.0,0.1044776119402985,0.0,0.0,0.0,0.19525788777630834,0.0,0.010013225014169656,0.017098054033629326,0.0,0.0,9.446438692612884e-05,0.0,0.00736822218023805,0.14556962025316456,0.026922350273946717,0.07679954657094275,0.05167201964859248,0.0,0.0533723786132628,0.0010391082561874174,,0.0,0.00018892877385225768,0.0,0.0,0.00028339316077838654,0.00018892877385225768,0.0,10700.0,114.0,No,12.0,MiSeqOSV014,0.0,42.8993,38.9075,5.6482,3.811645023
1513,PC-BC-BU-BP-EL-FP-CH-ER-RI-CC-DF,0.0,2.3755,36.8399,6.5706,41.8106,25.9555,1.0,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.00017725782150137374,0.0,0.0,0.07125764424355224,0.03731277142603917,0.0,8.862891075068687e-05,0.1586457502437295,0.0,0.049809447841886026,0.0,0.011964902951342728,0.00017725782150137374,0.0,0.0,0.01249667641584685,0.03819906053354604,0.0,0.06602853850926173,0.04892315873437916,0.0,0.0,0.00044314455375343435,,0.0,0.5043871310821589,0.0,0.0,0.0,8.862891075068687e-05,0.0,11366.0,83.0,No,12.0,MiSeqOSV014,0.0,67.3276,18.9633,41.9229,5.163786774
1514,PJ-BU-DP-BL-CA-EL-FP-CH-ER-RI-CC,0.0,2.3425,41.0891,9.0951,47.1736,18.7247,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.00028182245185533113,0.026021606387975568,0.0,0.2418036636918741,0.0,0.0,9.394081728511038e-05,0.3779239079379991,0.0,0.0470643494598403,0.03842179426961015,0.01737905119774542,0.0,9.394081728511038e-05,0.0,0.027524659464537343,0.0001878816345702208,0.0,0.098731798966651,9.394081728511038e-05,0.0,0.11451385627054955,0.0010333489901362142,,0.0,9.394081728511038e-05,0.0,0.0001878816345702208,0.0001878816345702208,0.008266791921089714,9.394081728511038e-05,10727.0,82.0,No,12.0,MiSeqOSV014,0.0,109.2325,36.8362,21.9064,4.700818076
1515,PC-PJ-BV-BU-DP-BL-BA-BP-CA-FP-CG-ER-RI-CC-DF,0.0,1.9615,56.2723,1.4089,49.5949,7.2795,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.2977324695121951,0.00038109756097560977,0.0,0.048304115853658534,0.0232469512195122,0.0,0.0,0.2610518292682927,0.06812118902439024,0.00428734756097561,0.01410060975609756,0.0,0.00019054878048780488,0.0,0.0,0.007621951219512195,0.10756478658536583,0.020483993902439025,0.0,0.04487423780487805,0.0,0.08326981707317073,0.0006669207317073171,,0.0,0.0,0.0,0.0,0.00038109756097560977,0.017721036585365852,0.0,10622.0,126.0,No,12.0,MiSeqOSV014,0.0,53.9181,32.9862,2.6202,4.028624212
1516,BV-BU-DP-EL-FP-BH-CG-ER-RI-CC-DF,0.0,2.4095,43.0019,16.064,34.8484,13.3332,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0014762871378483115,0.0,0.0,0.017807713600295257,0.0004613397305775973,0.0,0.0004613397305775973,0.4132681306514117,0.2159069939103156,0.12216276065694776,0.0776896106292674,0.014486067540136557,0.0,0.0,0.0,0.0554530356154272,0.0,0.05047056652518915,9.226794611551948e-05,0.029433474810850718,0.0,0.0004613397305775973,0.0001845358922310389,,0.0,0.0,0.0,0.0,9.226794611551948e-05,0.0,9.226794611551948e-05,10884.0,46.0,No,12.0,MiSeqOSV014,0.0,30.5176,21.4941,13.8745,4.779226461
1517,PC-BV-BO-BU-DP-CA-EL-FP-BH-ER-RI-CC,0.0,2.0095,36.6753,5.8337,40.1917,33.8893,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003310344827586207,0.0,0.015908045977011495,0.07871264367816093,0.0,0.001471264367816092,0.3628505747126437,0.0,0.0038620689655172414,0.034850574712643675,0.019862068965517243,0.0,0.0,0.0,0.037057471264367814,9.195402298850576e-05,0.011126436781609196,0.0,9.195402298850576e-05,0.0,0.0,0.0009195402298850574,,0.0,0.0,0.0,0.4298850574712644,0.0,0.0,0.0,10995.0,120.0,No,12.0,MiSeqOSV014,0.0,40.4534,42.8949,46.2147,5.77935679
1518,PJ-BV-BF-BT-BC-BY-DP-BA-CA-FP-BH-ER-RI-CC-DL,0.0,1.8355,36.0848,1.4381,43.8315,17.8231,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.16099547511312218,0.0002714932126696833,0.2105882352941177,0.0,0.0,0.0,0.0007239819004524888,0.1192760180995475,0.0,0.008144796380090498,0.006153846153846154,0.0,0.06923076923076922,0.11475113122171945,0.0,0.0012669683257918553,0.0,0.013574660633484163,0.0,0.0,0.0,0.02524886877828054,0.001176470588235294,,0.0,0.21592760180995474,0.0,0.0,0.05266968325791855,0.0,0.0,11172.0,122.0,No,12.0,MiSeqOSV014,0.0,5.0685,32.0801,20.0322,4.417636948999999
1519,PJ-BO-BL-BA-BP-CA-FP-CH-ER-RI-CC-DF,0.0,2.0455,51.4135,3.7094,54.3242,7.9536,1.0,1.0,0.0,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.17537456780637725,0.0008643872454859778,0.0,0.0,0.0001920860545524395,0.0,0.0,0.1512677679600461,0.0,0.024971187091817133,9.604302727621976e-05,0.0,0.0,9.604302727621976e-05,0.0,0.006915097963887821,0.13292354975028814,9.604302727621976e-05,0.05925854782942759,0.07673837879369957,0.0,0.03620822128313485,0.000384172109104879,,0.0,0.0,0.0,0.3204955820207453,9.604302727621976e-05,0.014022281982328084,0.0,10552.0,140.0,No,12.0,MiSeqOSV014,0.0,49.0075,33.0745,18.4241,4.0
1520,PC-BV-BF-BT-BC-BU-BA-BP-CA-EL-FP-CH-CG-ER-RI-CC-DL-DF,0.0,2.5735,42.8152,3.3754,51.1326,22.5108,1.0,1.0,0.0,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.008346581875993641,0.0025172231054584,0.2021727609962904,0.03524112347641758,0.014970853206147324,0.0,0.0,0.08373078961314255,0.017620561738208796,0.02782193958664547,0.0,0.004769475357710652,0.0,0.12559618441971382,0.0,0.005961844197138315,0.060943296237413874,0.016560678325384208,0.028749337572866983,0.049682034976152624,0.00013248542660307367,0.0,0.000397456279809221,,0.0,0.2384737678855326,0.0,0.0,0.07631160572337042,0.0,0.0,7611.0,63.0,No,12.0,MiSeqOSV014,0.0,88.2126,12.2043,25.6004,4.0
1521,PC-BV-BU-DP-BL-CA-EL-FP-ER-RI-CC,0.0,2.3755,40.4231,7.5045,36.6624,23.9725,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.000441696113074205,0.006360424028268552,0.0,0.06174911660777385,0.07985865724381626,0.0,0.0,0.6413427561837456,0.0,0.006448763250883392,0.03869257950530036,0.02826855123674912,0.0,0.0,0.0,0.035247349823321554,8.833922261484099e-05,0.08604240282685513,0.0,0.0,0.0,0.0,0.0007950530035335687,,0.0,8.833922261484099e-05,0.0,0.0,8.833922261484099e-05,0.014487632508833918,0.0,11381.0,61.0,No,12.0,MiSeqOSV014,0.0,57.5775,38.6422,0.0,4.368085317
1522,PC-PJ-BA-CA-FP-CH-ER-RI-CC-DL-DF,0.0,1.6565,46.8888,3.5058,50.42,3.3018,1.0,1.0,0.0,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.3594466134781871,0.0017823799015447292,0.0,0.0,0.07570870819894755,0.0,8.487523340689187e-05,0.19054489899847224,8.487523340689187e-05,0.02911220505856392,8.487523340689187e-05,0.0,0.0,0.0,0.0,0.010609404175861484,0.00033950093362756747,0.0,0.04786963164148701,0.062298421320658624,0.0,0.07256832456289254,0.0008487523340689187,,0.0,8.487523340689187e-05,0.0,0.0,0.14844678322865387,8.487523340689187e-05,0.0,11844.0,62.0,No,12.0,MiSeqOSV014,0.0,8.953,19.375,7.9615,4.0
1523,PC-PJ-BV-BU-DP-BP-FP-CG-ER-RI-CC-DF,0.0,2.3065,51.0202,4.7653,45.3873,18.1783,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07562724014336918,0.03279569892473118,0.0,8.960573476702509e-05,0.3704301075268817,0.08234767025089605,0.004480286738351254,0.02446236559139785,0.0,0.0,0.0,0.0,0.008243727598566309,0.22374551971326165,0.03763440860215054,0.0,0.05340501792114696,0.0,0.08566308243727598,0.0003584229390681004,,8.960573476702509e-05,8.960573476702509e-05,0.0,8.960573476702509e-05,0.0003584229390681004,8.960573476702509e-05,0.0,11250.0,90.0,No,12.0,MiSeqOSV014,0.0,32.2251,34.7212,7.5004,4.08221407
